otto_product_id,export_batch_id,asin,parent_asin,child_asin,amazon_url,product_title,brand,amazon_category,variation_attributes,amazon_price,coupon_detected,delivery_days,stock_status,rating,review_count,source_confidence_score,product_match_type,opportunity_type,marketplace_signal_sources,primary_discovery_source,secondary_discovery_sources,core_keyword,related_keywords,ebay_category_hint,demand_type,sell_within_30_days_confidence,stagnation_risk_score,demand_score,category_velocity_score,keyword_demand_score,competitor_success_score,saturation_score,trend_momentum_score,policy_risk_score,vero_risk_score,restricted_category_risk_score,ip_risk_score,edge_case_risk_score,fragility_score,variation_confusion_score,total_cost_estimate,predicted_monthly_profit_per_100_listings,final_validation_score,validation_status,validated_at
OTTO-941f6615-62af-446f-9288-904b470f59e0,86255c31-14bd-4927-bd66-0889a3065607,B0DS1QSHJL,,,https://www.amazon.com/Extra-Thick-Garden-Kneeling-Water-Resistant/dp/B0DS1QSHJL/ref=sr_1_1,"Extra Thick Garden Kneeling Pad - Foam Kneeling Pads for Gardening, Work & Exercise - Water-Resistant Knee Mat with Shock Absorbent Cushions for Baby Bath & Yoga, 17.2x11x1.5in, Black",fitply,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,10.99,false,8,in_stock,4.1,15,84.57407407407408,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",steady,83.29418556889836,25,76.37343920327208,60.308602150537624,100,65.4946236559142,38.75363001334275,80,0,0,0,0,0,0,0,12.6,0,83.03763135197836,validated,2026-05-24T20:32:11.669Z
OTTO-6e6d0eec-a12b-4231-8fce-24fd1887bb40,86255c31-14bd-4927-bd66-0889a3065607,B0D2X29NGL,,,https://www.amazon.com/HOOPLE-Kneeling-Gardening-Waterproof-Lightweight/dp/B0D2X29NGL/ref=sr_1_1,"HOOPLE Kneeling Pad for Gardening, Lightweight Foam Knee Cushion for Garden, Bath, Yoga & Exercise, Waterproof Comfort Kneeling Mat for Home, Garage & Outdoor Work, Black 14.6 x 11.5 x 0.7 Inch",HOOPLE,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,9.99,false,5,in_stock,4.6,990,84.92241379310346,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",high_velocity,91.28468710089399,25,77.11890166028097,60.64482758620691,100,64.63218390804596,36.16858237547893,86,0,0,0,0,0,0,0,11.46,0,85.7329667943806,validated,2026-05-24T20:32:39.308Z
OTTO-0e6f08dc-e6a9-4632-8f98-bf205e881f9d,86255c31-14bd-4927-bd66-0889a3065607,B0CMCS65GB,,,https://www.amazon.com/HOOPLE-Kneeling-Waterproof-Gardening-Lightweight/dp/B0CMCS65GB/ref=sr_1_1,"HOOPLE Extra Thick Kneeling Pad, Soft Foam Kneeling Cushion, Waterproof Gardening Knee Pads, Lightweight Knee Mat for Bathing, Workout Supplies, Exercise Yoga, Garden Work Gifts 17.5 x 11 x 1 in, Black",HOOPLE,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,12.99,false,5,in_stock,4.6,990,91.55000000000001,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,Gardening Gloves & Knee Pads,high_velocity,88.88931041181043,25,75.44695859695861,58.64175824175826,100,62.96153846153855,31.724109224109224,86,15,0,0,0,20,0,0,14.86,0,81.34557656232658,validated,2026-05-24T20:33:06.188Z
OTTO-256e246d-a523-4015-8099-4fa815e63250,86255c31-14bd-4927-bd66-0889a3065607,B0002YTVJA,,,https://www.amazon.com/Fiskars-94216974J-Ultralight-Kneeling-Cushion/dp/B0002YTVJA/ref=sr_1_1,"Fiskars Garden Kneeling Pad, 11"" x 18"" Lightweight and Thick EVA Foam Knee Cushion with Handle for Gardening, Cleaning, or Construction - Moisture and Rip Resistant, Gardening Supplies, Green",,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,6.99,false,5,in_stock,4.4,2096,86.67307692307693,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",high_velocity,90.55857604740407,10,75.37080164538195,61.40652173913042,100,61.81521739130442,41.973740852346104,78,15,0,0,0,20,0,0,8.07,0,83.31589347237401,validated,2026-05-24T20:33:29.101Z
OTTO-3e2aa2d1-0d6f-437b-b08b-95e672a5e7aa,86255c31-14bd-4927-bd66-0889a3065607,B0GHZNDHKP,,,https://www.amazon.com/Grenebo-High-Density-Kneeling-Gardening-17-3%C3%9711%C3%971-6/dp/B0GHZNDHKP/ref=sr_1_2,"Grenebo High-Density NBR Foam Garden Kneeling Pad, 1.6"" Extra Thick Gardening Pads for Kneeling, Ultra Soft Kneeling Pads for Gardening, Work, Exercise, Yoga, 17.3×11×1.6 in (2, Black)",Grenebo,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,20.99,false,5,in_stock,4.8,407,76.50172413793103,similar,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",steady,77.16362837250058,25,69.3237890171645,60.073529411764696,100,64.00735294117649,36.03765805387576,84,0,0,0,0,0,0,0,23.92,0,78.378604118616,validated,2026-05-24T20:34:10.782Z
OTTO-1b1dbb10-2750-4cfa-adc8-15c9a5bb17c9,86255c31-14bd-4927-bd66-0889a3065607,B098QQ2B4B,,,https://www.amazon.com/HappyPicnic-Waterproof-Kneeling-Exercise-Planting/dp/B098QQ2B4B/ref=sr_1_1,"HappyPicnic Waterproof Garden Kneeling Pad - 2"" Thick Soft Foam Kneeling Mat for Gardeners with Handle & Removable Cover, Knee Support for Bathing, Grey",HappyPicnic,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,17.98,true,5,in_stock,4.7,1983,87.35,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",steady,83.2628963305026,25,71.70311696108512,60.21769547325101,100,64.64814814814821,38.658938837055885,78,0,0,0,0,0,0,0,20.51,0,81.16011568358483,validated,2026-05-24T20:34:38.851Z
OTTO-e01dfa39-99d9-45d4-bda9-1137eeb2f2cf,86255c31-14bd-4927-bd66-0889a3065607,B07T9Z4NVP,,,https://www.amazon.com/Dimple-Kneeling-Kneelers-Gardening-Exercise/dp/B07T9Z4NVP/ref=sr_1_9,"Dimple Kneeling Pad, High Density Thick Foam Comfort Kneeling Mats for Gardening, Yoga Exercise, Garden Cushions, Knee Pads Black",Dimple,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,12.89,false,5,in_stock,4.5,2910,80.06140350877193,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",high_velocity,85.29311020251735,25,73.65108887981494,59.694936708860745,100,66.70253164556976,46.050428746427116,92,0,0,0,0,0,0,0,14.75,0,82.54836861268119,validated,2026-05-24T20:34:53.336Z
OTTO-3c7e425f-9708-4032-84fc-faa8eaccbe15,86255c31-14bd-4927-bd66-0889a3065607,B0F4K7L87M,,,https://www.amazon.com/Jardineer-Kneeling-Gardening-Extra-Thick/dp/B0F4K7L87M/ref=sr_1_4,"Jardineer Kneeling Pad for Gardening & Extra Thick Knee Pad – Soft Foam Knee Cushion with Waterproof Cover – Large 24x13 Inch Garden Kneeler Mat for Weeding, Exercise, Floor Work",Jardineer,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,25.99,false,8,in_stock,4.7,90,84.41666666666667,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",steady,73.4926118819557,25,66.44649016924761,59.58134920634918,100,64.87951807228917,39.35750636132315,82,0,0,0,0,0,0,0,29.58,0,76.12637963228578,validated,2026-05-24T20:35:15.089Z
OTTO-3d3e5f34-a37e-44a2-a32a-1ab46223cef1,86255c31-14bd-4927-bd66-0889a3065607,B08QTNM1TJ,,,https://www.amazon.com/Kneeling-Gardening-Planting-Mechanic-Exercise/dp/B08QTNM1TJ/ref=sr_1_1,Comfy Extra Large Thick Waterproof Gardening Kneeling Pad Foam Kneeler Mat Garden Knee Pad Cushion for Gardening Planting Yard Work Prayer Yoga Mechanic Workout Baby Bath,Omixe,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,12.96,false,5,in_stock,4.6,1953,81.92333333333335,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,"Garden Kneelers, Cushions & Seats",high_velocity,87.1941699235344,25,74.40501274426508,60.5969696969697,100,62.11363636363636,35.16992353440952,80,0,0,0,0,0,0,0,14.83,0,83.42025607476637,validated,2026-05-24T20:36:08.522Z
OTTO-c8898cf0-7677-4a46-87ad-6dac0394d47b,86255c31-14bd-4927-bd66-0889a3065607,B0BVVDC3KH,,,https://www.amazon.com/WORKPRO-Kneeling-Cushioning-Gardening-Supplies/dp/B0BVVDC3KH/ref=sr_1_3,"WORKPRO Extra Thick Kneeling Pad, Soft NBR Foam Cushioning for Knee, Large Foam Kneeler Mat for Gardening, Bathing Baby, Exercise, Workout Supplies, 17.5 x 11 x 1.5 in, Black",WORKPRO,"Patio, Lawn & Garden > Gardening & Lawn Care > Gloves & Protective Gear > Knee Pads & Kneeling Cushions",,15.99,false,5,in_stock,4.8,4041,75.1547619047619,similar,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,Gardening Gloves & Knee Pads,high_velocity,88.60338707010587,25,75.78969907407412,62.732291666666676,100,66.36979166666691,41.35416666666667,82,0,0,0,0,0,0,0,18.26,0,84.39689575066141,validated,2026-05-24T20:36:23.595Z
OTTO-ff1208d0-7083-4ba9-9bd8-cdba9934f4fa,86255c31-14bd-4927-bd66-0889a3065607,B0BCJQ31XZ,,,https://www.amazon.com/BTSKY-3-Layer-Organizer-Adjustable-Multipurpose/dp/B0BCJQ31XZ/ref=sr_1_3,BTSKY 3-Layer Plastic Dividing Storage Box Craft Organizer and Storage with Adjustable Spacers Portable Handled Art Supply Organizer Multipurpose Home Utility Box Organizer (Pink),BTSKY,"Arts, Crafts & Sewing > Organization, Storage & Transport > Storage Boxes & Organizers",,20.99,false,5,in_stock,4.4,1003,90.26190476190476,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Storage Boxes,high_velocity,91.86280644336428,25,78.80347933010404,76.47032520325206,100,65.44700391448367,28.446402951424474,86,0,0,0,0,0,0,0,23.92,0,86.58023366505091,validated,2026-05-24T20:36:47.953Z
OTTO-548d4365-7f69-4353-b115-6220a2dffcbf,86255c31-14bd-4927-bd66-0889a3065607,B0B6RCKQBS,,,https://www.amazon.com/Storage-Organizer-Plastic-Hardware-Component/dp/B0B6RCKQBS/ref=sr_1_2,"Parts Screws Storage Organizer, Plastic Hardware Art Craft Small Tool Parts Component Organizer Drawer Box 25 Drawers (Black)",whillar,Tools & Home Improvement > Power & Hand Tools > Tool Organizers > Tool Boxes,,23.99,false,5,in_stock,4,85,77.13157894736844,similar,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Storage Boxes,steady,82.0953214536168,10,74.28808873327854,66.54350282485876,100,65.58474576271193,42.328718071138695,92,0,0,0,0,0,0,0,27.32,0,83.34383192939647,validated,2026-05-24T20:37:01.290Z
OTTO-6dbb994b-48a7-4caa-a604-667ba8bf709a,86255c31-14bd-4927-bd66-0889a3065607,B084QJX2QQ,,,https://www.amazon.com/Elements-Beechwood-Storage-Pastels-Pencils/dp/B084QJX2QQ/ref=sr_1_1,"7 Elements 6 Drawer Wooden Artist Storage Supply Box for Pastels, Pencils, Pens, Markers, Brushes and Tools",7 Elements,"Arts, Crafts & Sewing > Organization, Storage & Transport > Art Tool & Sketch Boxes",,41.99,false,10,in_stock,4.5,2256,75.05555555555556,similar,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Other Craft Storage,steady,78.04919731054869,25,69.01127503997486,64.068115942029,100,59.55274936061365,37.94181267575168,76,0,0,0,0,0,0,0,47.7,0,78.51926920915456,validated,2026-05-24T20:37:35.380Z
OTTO-f61209cc-4091-4636-9518-a7051e615ed1,86255c31-14bd-4927-bd66-0889a3065607,B0C98KGM5M,,,https://www.amazon.com/Plastic-Organizer-Dividers-Storage-Earring/dp/B0C98KGM5M/ref=sr_1_7,OALCQ 24 Grids Plastic Organizer Box With Dividers Clear Craft Storage Bead Organizer Box Earring Travel Pill Jewelry Organizers Storage Boxes Screw Seed Small Parts Hair Tie,OALCQ,"Arts, Crafts & Sewing > Organization, Storage & Transport > Storage Boxes & Organizers",,5.99,false,5,in_stock,4.4,522,83.58461538461539,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Storage Boxes,high_velocity,93.9580511832679,25,79.4998803373902,80.12222222222223,100,66.53888888888889,35.96532702915682,76,0,0,0,0,0,0,0,6.93,0,87.48736748993646,validated,2026-05-24T20:38:43.876Z
OTTO-0dbe567a-5187-48a9-938d-fe38f7f86d86,86255c31-14bd-4927-bd66-0889a3065607,B0D4HSNWWR,,,https://www.amazon.com/KADS-Storage-Organizer-Removable-Dividers/dp/B0D4HSNWWR/ref=sr_1_10,"KADS Bead Storage Organizer Box with 28 Grids and Removable Dividers - Plastic Container Tray for Craft, Jewelry and Earrings (Clear)",KADS,"Arts, Crafts & Sewing > Organization, Storage & Transport > Craft & Sewing Supplies Storage",,5.99,false,5,in_stock,3.3,5,86,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Storage Boxes,high_velocity,90.44728873433787,10,75.07588452834352,58.064480874316935,100,64.14754098360649,44.669647292598114,76,0,0,0,0,0,0,0,6.93,0,86.16454043163878,validated,2026-05-24T20:38:22.389Z
OTTO-c8e54e06-5376-4c79-8ef2-8bfccdbf4496,86255c31-14bd-4927-bd66-0889a3065607,B0CK17FFBN,,,https://www.amazon.com/DUOFIRE-Organizer-Organizers-Storage-Adjustable/dp/B0CK17FFBN/ref=sr_1_10,"DUOFIRE Bead Organizer Tackle Box Organizers and Storage Clear Plastic Storage Box Craft Organizers and Storage Adjustable Divider for Beads,Jewelry, Fishing Tackle(18 Grids, White X 1)",DUOFIRE,"Arts, Crafts & Sewing > Organization, Storage & Transport > Craft & Sewing Supplies Storage",,7.99,false,5,in_stock,4.4,2790,86.09420289855073,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Storage Boxes,steady,75.50558166551644,20,73.40724867724867,58.536666666666655,100,67.72500000000002,48.214285714285715,74,0,0,0,0,0,0,0,9.2,0,80.01457397055442,validated,2026-05-24T20:39:07.526Z
OTTO-5cc116df-fabd-4b2f-aeeb-07464af321aa,86255c31-14bd-4927-bd66-0889a3065607,B0FK3K1228,,,https://www.amazon.com/Multifunctional-Storage-Portable-Supplies-Organizers/dp/B0FK3K1228/ref=sr_1_1,"24QT Craft Storage Box with Removable Trays - Art Supply Organizer & Marker Organizer, Multi-Purpose Storage Bins with Lids for Playroom Storage, Board Game Storage & Craft Organizers and Storage",Generic,"Arts, Crafts & Sewing > Organization, Storage & Transport > Storage Boxes & Organizers",,24.66,false,5,in_stock,5,11,86.33333333333334,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Storage Boxes,steady,72.57456369248035,25,73.63852413019079,76.51565656565658,100,59.33333333333336,39.28030303030303,78,0,0,0,0,0,0,0,28.08,0,78.72777875982044,validated,2026-05-24T20:39:22.766Z
OTTO-04c4519f-04b0-44c7-9c01-91b2b178dd75,86255c31-14bd-4927-bd66-0889a3065607,B0FH1X1Q2V,,,https://www.amazon.com/Qryuvfek-Organizer-Jewelry-Organizers-Containers/dp/B0FH1X1Q2V/ref=sr_1_2,"Bead Organizer Box, 31 Mini Clear Jewelry Organizers and Hinged Lid Bead Storage Containers, Ideal for DIY Jewelry Crafts, Screws and Small Parts Craft Storage",Qryuvfek,"Arts, Crafts & Sewing > Organization, Storage & Transport > Craft & Sewing Supplies Storage",,8.99,false,5,in_stock,4.7,187,85.69927536231884,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Bead Storage & Jewelry Display,high_velocity,90.81474537271639,25,76.43775360442028,53.44747474747474,100,64.51888111888118,38.18181818181819,90,0,0,0,0,0,0,0,10.33,0,85.31952505358304,validated,2026-05-24T20:39:44.321Z
OTTO-b06c7eb4-0fa8-4fcf-b2af-f8e4754ab79e,86255c31-14bd-4927-bd66-0889a3065607,B0F7TQQJ3B,,,https://www.amazon.com/RoseArt-Multi-Layer-Plastic-Dividing-Storage/dp/B0F7TQQJ3B/ref=sr_1_1,"RoseArt Multi-Layer Plastic Dividing Craft Storage Box - Portable Handled Art Supply Organizer, Utility, Tool, Medicine, Craft Box Clear - Made in U.S.A",RoseArt,"Arts, Crafts & Sewing > Organization, Storage & Transport > Craft & Sewing Supplies Storage",,13.29,false,5,in_stock,4.3,40,90,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Storage Boxes,high_velocity,90.46891393912138,25,75.8282218423377,56.69701492537315,100,64.90208050655811,34.79762205919555,78,0,0,0,0,0,0,0,15.2,0,84.97196291867151,validated,2026-05-24T20:40:13.322Z
OTTO-eb4d18cd-8c33-4a70-8d7d-8146be88d42c,86255c31-14bd-4927-bd66-0889a3065607,B09QKS2GD3,,,https://www.amazon.com/novelinks-Photos-Organizer-Storage-Handle/dp/B09QKS2GD3/ref=sr_1_4,"novelinks Transparent 4"" x 6"" Photo Cases and Clear Craft Keeper with Handle, 16 Inner Photo Organizers & Photo Storage Box, Plastic Photo Storage Containers (Clear)",novelinks,Electronics > Camera & Photo > Lighting & Studio > Photo Studio > Storage & Presentation Materials > Archival Boxes,,25.99,false,5,in_stock,4.7,8039,77.14782608695651,similar,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Other Craft Storage,steady,77.20995697137,25,69.84153439153438,74.55108225108224,100,63.80519480519476,36.59090909090909,80,0,0,0,0,0,0,0,29.58,0,78.59960084802476,validated,2026-05-24T20:40:27.950Z
