otto_product_id,export_batch_id,asin,parent_asin,child_asin,amazon_url,product_title,brand,amazon_category,variation_attributes,amazon_price,coupon_detected,delivery_days,stock_status,rating,review_count,source_confidence_score,product_match_type,opportunity_type,marketplace_signal_sources,primary_discovery_source,secondary_discovery_sources,core_keyword,related_keywords,ebay_category_hint,demand_type,sell_within_30_days_confidence,stagnation_risk_score,demand_score,category_velocity_score,keyword_demand_score,competitor_success_score,saturation_score,trend_momentum_score,policy_risk_score,vero_risk_score,restricted_category_risk_score,ip_risk_score,edge_case_risk_score,fragility_score,variation_confusion_score,business_fit_score,competition_quality_score,total_cost_estimate,predicted_monthly_profit_per_100_listings,final_validation_score,validation_status,validated_at,raw_delivery_text,delivery_context,prime_signal_detected,prime_signal_source,fba_signal_detected,ships_from_amazon,sold_by_amazon,fulfilled_by_amazon,shipping_gate_result,shipping_review_required
OTTO-435e4e4b-80c4-47ea-ab9c-95b3a0a397d7,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0XGRJHHHH,,,https://www.amazon.com/dp/B0XGRJHHHH,Mock product B0XGRJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:19:32.831Z,,,,,,,,,,
OTTO-f27ef4ed-8593-4022-95db-a13afecafa1f,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0YGRJHHHH,,,https://www.amazon.com/dp/B0YGRJHHHH,Mock product B0YGRJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:19:36.133Z,,,,,,,,,,
OTTO-f12319a0-076f-4b57-8087-7ae83f065e5b,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0ZGRJHHHH,,,https://www.amazon.com/dp/B0ZGRJHHHH,Mock product B0ZGRJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:19:39.428Z,,,,,,,,,,
OTTO-f6710591-5ce0-4170-b615-849fcaa655dc,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B02GRJHHHH,,,https://www.amazon.com/dp/B02GRJHHHH,Mock product B02GRJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:19:42.662Z,,,,,,,,,,
OTTO-87d8bbc8-1e3d-45b7-8c1f-d795f959cd46,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B03GRJHHHH,,,https://www.amazon.com/dp/B03GRJHHHH,Mock product B03GRJHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,desk cable organizer,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:19:45.975Z,,,,,,,,,,
OTTO-29e3b49b-b0f1-4776-9f1e-400dc8a87abe,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0HTXHHHHH,,,https://www.amazon.com/dp/B0HTXHHHHH,Mock product B0HTXHHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,95.28571428571429,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,Home & Garden,steady,78.65122354497353,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.91046461640211,validated,2026-05-28T04:19:49.222Z,,,,,,,,,,
OTTO-2d9ae1ad-fbf7-4737-a2f8-069e8d41e487,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0JTXHHHHH,,,https://www.amazon.com/dp/B0JTXHHHHH,Mock product B0JTXHHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,95.28571428571429,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,Home & Garden,steady,78.65122354497353,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.91046461640211,validated,2026-05-28T04:19:52.487Z,,,,,,,,,,
OTTO-7ab972af-0156-40e3-b744-fa47fd40c612,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0KTXHHHHH,,,https://www.amazon.com/dp/B0KTXHHHHH,Mock product B0KTXHHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,95.28571428571429,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,Home & Garden,steady,78.65122354497353,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.91046461640211,validated,2026-05-28T04:19:55.802Z,,,,,,,,,,
OTTO-a48566ea-8b22-4a02-8d74-53f750f476ef,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0LTXHHHHH,,,https://www.amazon.com/dp/B0LTXHHHHH,Mock product B0LTXHHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,95.28571428571429,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,Home & Garden,steady,78.65122354497353,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.91046461640211,validated,2026-05-28T04:19:59.089Z,,,,,,,,,,
OTTO-eafdad24-c05b-4073-a5f1-6ee06620dc76,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0MTXHHHHH,,,https://www.amazon.com/dp/B0MTXHHHHH,Mock product B0MTXHHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,95.28571428571429,exact,direct_match,ebay_browse_api,ebay_browse_api,,garden kneeling pad,,Home & Garden,steady,78.65122354497353,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.91046461640211,validated,2026-05-28T04:20:02.712Z,,,,,,,,,,
OTTO-94e39360-5ee0-4a91-bc02-e2754f357e89,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0YPGLHHHH,,,https://www.amazon.com/dp/B0YPGLHHHH,Mock product B0YPGLHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:20:06.006Z,,,,,,,,,,
OTTO-d3efe25f-da2b-46b8-9419-3e272119fcb7,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B0ZPGLHHHH,,,https://www.amazon.com/dp/B0ZPGLHHHH,Mock product B0ZPGLHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:20:09.245Z,,,,,,,,,,
OTTO-0468d29c-5bce-4c63-bd01-d9bbc481be3e,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B02PGLHHHH,,,https://www.amazon.com/dp/B02PGLHHHH,Mock product B02PGLHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:20:12.557Z,,,,,,,,,,
OTTO-17c0610b-2eda-4458-811b-39af9960b916,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B03PGLHHHH,,,https://www.amazon.com/dp/B03PGLHHHH,Mock product B03PGLHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:20:17.962Z,,,,,,,,,,
OTTO-86c9da70-13c2-4da8-bbcd-081613c9550c,aba9ec63-38fe-48c1-8e12-8881cd7f53d4,B04PGLHHHH,,,https://www.amazon.com/dp/B04PGLHHHH,Mock product B04PGLHHHH,OttoMock,Home & Kitchen > Storage & Organization,,24,true,2,in_stock,4.4,654,94.5,exact,direct_match,ebay_browse_api,ebay_browse_api,,craft storage box,,Home & Garden,steady,78.57265211640211,20,76.55886243386243,59,100,75,53.63095238095238,70,0,0,0,0,0,0,0,96.4,97.5,27.33,0,84.89082175925925,validated,2026-05-28T04:20:21.273Z,,,,,,,,,,
